,Restaurant Name,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
6764,Sunny Kebab Wala,New Delhi,Subhash Nagar,77.1137736,28.6341779,"North Indian, Fast Food",300.0,No,No,No,1,3.3,Orange,Average,15
6765,Vaishno Bhojnalaya,New Delhi,Subhash Nagar,77.1104921,28.6341756,North Indian,150.0,No,No,No,1,3.1,Orange,Average,10
6766,Valentine Coffee Bar,New Delhi,Subhash Nagar,77.1053224,28.6401715,"Beverages, Fast Food",400.0,No,No,No,1,2.9,Orange,Average,8
6767,Zayka Delhi-6,New Delhi,Subhash Nagar,77.1076479,28.6389889,"North Indian, Mughlai",600.0,No,No,No,2,3.1,Orange,Average,11
6768,13 Cafe,New Delhi,Subhash Nagar,77.1126948,28.6372986,Cafe,500.0,No,No,No,2,0.0,White,Not rated,0
6769,Aggarwal Sweet Corner,New Delhi,Subhash Nagar,77.1111664,28.6341062,Mithai,100.0,No,No,No,1,0.0,White,Not rated,2
6770,Babu Meat Wala,New Delhi,Subhash Nagar,77.1023553,28.6372884,"Raw Meats, North Indian",350.0,No,No,No,1,0.0,White,Not rated,1
6771,Batra Chinese Food & Chaap,New Delhi,Subhash Nagar,77.111493,28.6341831,Chinese,250.0,No,No,No,1,0.0,White,Not rated,0
6773,Ching Chinese,New Delhi,Subhash Nagar,77.113421,28.6380416,"Chinese, Fast Food",400.0,No,No,No,1,0.0,White,Not rated,0
6774,Choices An Absolute BBQ,New Delhi,Subhash Nagar,77.10088,28.634166,North Indian,200.0,No,No,No,1,0.0,White,Not rated,3
6775,Delhi-27,New Delhi,Subhash Nagar,77.1181788,28.6357662,"Chinese, South Indian",250.0,No,No,No,1,0.0,White,Not rated,0
6776,Desi Kukkad,New Delhi,Subhash Nagar,77.1126948,28.6340741,North Indian,300.0,No,No,No,1,0.0,White,Not rated,0
6777,Freezy,New Delhi,Subhash Nagar,77.1184103,28.6351694,Ice Cream,50.0,No,No,No,1,0.0,White,Not rated,0
6778,Gourmet Bistro,New Delhi,Subhash Nagar,77.124247,28.6368424,"Cafe, Fast Food, Bakery",500.0,No,No,No,2,0.0,White,Not rated,1
6779,Jiya Amritsari Naan,New Delhi,Subhash Nagar,77.1194054,28.634274,North Indian,200.0,No,No,No,1,0.0,White,Not rated,0
6780,Kedgy Bite,New Delhi,Subhash Nagar,77.105132,28.6407295,Fast Food,100.0,No,No,No,1,0.0,White,Not rated,0
6782,Lajwab Pastry Palace,New Delhi,Subhash Nagar,77.1126049,28.634155,Bakery,100.0,No,No,No,1,0.0,White,Not rated,1
6783,Madan Sweets & Bakers,New Delhi,Subhash Nagar,77.1181788,28.6360349,Mithai,100.0,No,No,No,1,0.0,White,Not rated,0
6785,New Pishori Chicken Kabab,New Delhi,Subhash Nagar,77.1135938,28.6342502,Fast Food,300.0,No,No,No,1,0.0,White,Not rated,0
6786,New Sindhi Chicken Corner,New Delhi,Subhash Nagar,77.1145378,28.6369833,"North Indian, Mughlai",500.0,No,No,No,2,0.0,White,Not rated,0
6787,Radha Swami Chaat Bhandar,New Delhi,Subhash Nagar,77.1055921,28.6392123,Street Food,100.0,No,No,No,1,0.0,White,Not rated,0
6788,Rajender Di Punjabi Rasoi,New Delhi,Subhash Nagar,77.1055022,28.640368,North Indian,100.0,No,No,No,1,0.0,White,Not rated,1
6789,Ram Ji Snacks & Food Corner,New Delhi,Subhash Nagar,77.1183778,28.636237,Street Food,100.0,No,No,No,1,0.0,White,Not rated,1
6790,Ram Ram Ji Kachori Bhandar,New Delhi,Subhash Nagar,77.1079298,28.6360338,Street Food,50.0,No,No,No,1,0.0,White,Not rated,0
6791,Rana's Food Corner,New Delhi,Subhash Nagar,77.1090147,28.6350391,North Indian,200.0,No,No,No,1,0.0,White,Not rated,0
6792,Sanjay Chicken Shop,New Delhi,Subhash Nagar,77.1212104,28.637075,"Raw Meats, Fast Food",350.0,No,No,No,1,0.0,White,Not rated,0
6793,Sharma Ji Spring Roll,New Delhi,Subhash Nagar,77.1135039,28.6380035,Fast Food,150.0,No,No,No,1,0.0,White,Not rated,1
6794,Shree Raja Ram,New Delhi,Subhash Nagar,77.1055523,28.6398129,Fast Food,50.0,No,No,No,1,0.0,White,Not rated,0
6795,South Indian Hut,New Delhi,Subhash Nagar,77.1205612,28.637115,South Indian,250.0,No,No,No,1,0.0,White,Not rated,2
6796,Special Moradabadi Chicken Corner,New Delhi,Subhash Nagar,77.1055921,28.6393914,Biryani,200.0,No,No,No,1,0.0,White,Not rated,0
6797,Standard Pastry Shop,New Delhi,Subhash Nagar,77.1122453,28.6368971,"Bakery, Fast Food",200.0,No,Yes,No,1,0.0,White,Not rated,2
6798,Sushil Punjabi Vaishno Dhaba,New Delhi,Subhash Nagar,77.1077234,28.6386142,North Indian,150.0,No,No,No,1,0.0,White,Not rated,0
6799,Variety of Shawarmas,New Delhi,Subhash Nagar,77.1128304,28.6382092,Fast Food,150.0,No,No,No,1,0.0,White,Not rated,0
6800,Vrindavan Sweets,New Delhi,Subhash Nagar,77.1078398,28.6361147,"South Indian, Street Food, Mithai",300.0,No,No,No,1,0.0,White,Not rated,0
6801,Flirty Momo's,New Delhi,Subhash Nagar,77.1180859,28.6357398,Chinese,350.0,No,No,No,1,2.4,Red,Poor,26
6802,Nathu's Sweets,New Delhi,Sunder Nagar,77.2409086,28.60252,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600.0,No,Yes,No,2,3.3,Orange,Average,173
6803,Basil & Thyme,New Delhi,Sunder Nagar,77.241099,28.6014758,"Continental, European",2200.0,Yes,No,No,4,3.6,Yellow,Good,127
6804,Kamal's,New Delhi,Sunder Nagar,77.2406505,28.6023444,North Indian,550.0,No,No,No,2,3.7,Yellow,Good,286
6805,Orange Peel by Rasleen Kochhar,New Delhi,Sunder Nagar,77.2426044,28.5992226,"Bakery, Fast Food",700.0,No,No,No,2,3.6,Yellow,Good,44
6806,ATM Bistro,New Delhi,Sunder Nagar,77.2415481,28.601877,European,1000.0,Yes,No,No,3,0.0,White,Not rated,3
6807,Masala House,New Delhi,Sunder Nagar,77.241099,28.6026409,North Indian,1800.0,Yes,Yes,No,3,4.0,Green,Very Good,169
6808,Number 8,New Delhi,Sunder Nagar,77.2411888,28.6024702,"Continental, North Indian, European, Asian",2200.0,No,No,No,4,4.0,Green,Very Good,165
6809,Keventers,New Delhi,"T3 Domestic Arrival, Aerocity",77.120791,28.564288,Beverages,400.0,No,No,No,1,3.2,Orange,Average,6
6810,4700BC Popcorn,New Delhi,Tagore Garden,77.1063438,28.6421648,Fast Food,400.0,No,Yes,No,1,3.2,Orange,Average,24
6811,Chennai X-Press,New Delhi,Tagore Garden,77.1127414,28.6461669,Fast Food,200.0,No,No,No,1,2.9,Orange,Average,6
6812,Chinese Sigdi,New Delhi,Tagore Garden,77.11142376,28.6491793,Chinese,250.0,No,No,No,1,3.0,Orange,Average,5
6813,Da Pizza Pind,New Delhi,Tagore Garden,77.1137028,28.6510376,"Pizza, Italian",250.0,No,No,No,1,3.2,Orange,Average,36
6814,Faasos,New Delhi,Tagore Garden,77.1120745,28.6463287,"North Indian, Fast Food",600.0,No,Yes,No,2,3.0,Orange,Average,4
6815,Frontier,New Delhi,Tagore Garden,77.1124028,28.6463908,Bakery,200.0,No,No,No,1,2.9,Orange,Average,5
6816,Gyan Di Hatti,New Delhi,Tagore Garden,77.1146413,28.6535887,North Indian,200.0,No,No,No,1,2.9,Orange,Average,5
6817,Hot Stuff,New Delhi,Tagore Garden,77.1127855,28.6462371,"Chinese, Fast Food",450.0,No,No,No,1,3.3,Orange,Average,14
6818,KK Da Dhaba,New Delhi,Tagore Garden,77.1147742,28.6452447,North Indian,400.0,No,Yes,No,1,3.4,Orange,Average,55
6819,Last Bencher's,New Delhi,Tagore Garden,77.1125497,28.6498944,Chinese,300.0,No,No,No,1,3.0,Orange,Average,6
6820,Raj Bakers And Confectioners,New Delhi,Tagore Garden,77.1124296,28.6499476,"Fast Food, Bakery",100.0,No,No,No,1,3.0,Orange,Average,6
6821,Taste Drive,New Delhi,Tagore Garden,77.1069062,28.6418012,Fast Food,250.0,No,No,No,1,3.4,Orange,Average,21
6822,The Kafilla,New Delhi,Tagore Garden,77.1155932,28.6455653,North Indian,600.0,No,No,No,2,3.0,Orange,Average,5
6823,Tibb's Frankie,New Delhi,Tagore Garden,77.1064052,28.6425185,Fast Food,250.0,No,No,No,1,3.1,Orange,Average,8
6824,4 Barrels CafÌ© & Lounge,New Delhi,Tagore Garden,77.1099433,28.6490845,"North Indian, Continental, Lebanese",1200.0,Yes,Yes,No,3,3.5,Yellow,Good,24
6825,Baadshah,New Delhi,Tagore Garden,77.116361,28.6461869,"North Indian, Chinese",1000.0,Yes,No,No,3,3.5,Yellow,Good,26
6826,Behrouz Biryani,New Delhi,Tagore Garden,77.1120493,28.6463347,Biryani,600.0,No,Yes,No,2,3.5,Yellow,Good,54
6827,Galina Restaurant,New Delhi,Tagore Garden,77.1163525,28.6461897,North Indian,700.0,No,No,No,2,3.5,Yellow,Good,38
6828,Masala Factory,New Delhi,Tagore Garden,77.11541,28.646011,"North Indian, Chinese",500.0,No,No,No,2,3.8,Yellow,Good,18
6829,Ovenstory Pizza,New Delhi,Tagore Garden,77.1120139,28.6463561,"Pizza, Fast Food",500.0,No,Yes,No,2,3.5,Yellow,Good,12
6830,Ajeet Fast Food Corner,New Delhi,Tagore Garden,77.1124055,28.6499613,Fast Food,350.0,No,No,No,1,0.0,White,Not rated,1
6831,Al Changezi,New Delhi,Tagore Garden,77.1156171,28.6538763,Mughlai,250.0,No,No,No,1,0.0,White,Not rated,1
6832,Dolce Gelato,New Delhi,Tagore Garden,77.1064709,28.6423312,Ice Cream,120.0,No,No,No,1,0.0,White,Not rated,0
6833,Dragon Way,New Delhi,Tagore Garden,77.1114205,28.6491173,"Chinese, Fast Food",350.0,No,No,No,1,0.0,White,Not rated,1
6834,Foodaholic,New Delhi,Tagore Garden,77.1151402,28.6488107,"Chinese, North Indian",400.0,No,No,No,1,0.0,White,Not rated,1
6835,Indian Chinese Fast Food,New Delhi,Tagore Garden,77.1120655,28.6524639,Chinese,100.0,No,No,No,1,0.0,White,Not rated,1
6836,Jagadeesh Kharodewala,New Delhi,Tagore Garden,77.1165705,28.6462079,North Indian,200.0,No,No,No,1,0.0,White,Not rated,3
6837,Punjabi Shahi Chicken Soup,New Delhi,Tagore Garden,77.111955,28.6525857,Chinese,250.0,No,No,No,1,0.0,White,Not rated,2
6838,Ramu Ka Dhaba,New Delhi,Tagore Garden,77.1097172,28.6512755,Mughlai,350.0,No,No,No,1,0.0,White,Not rated,3
6839,Sardar Ji Chicken Corner,New Delhi,Tagore Garden,77.1162324,28.6456969,"Mughlai, North Indian",300.0,No,No,No,1,0.0,White,Not rated,0
6840,Satguru Tiffin Service,New Delhi,Tagore Garden,77.1122065,28.6498255,North Indian,200.0,No,Yes,No,1,0.0,White,Not rated,1
6841,Seth Baker's,New Delhi,Tagore Garden,77.1123132,28.6518001,"Bakery, Desserts",200.0,No,No,No,1,0.0,White,Not rated,3
6842,Sri Durga Dosa Corner,New Delhi,Tagore Garden,77.1121665,28.6499138,South Indian,300.0,No,No,No,1,0.0,White,Not rated,3
6843,V S Cafe,New Delhi,Tagore Garden,77.1068758,28.641769,Fast Food,200.0,No,No,No,1,0.0,White,Not rated,2
6844,Vijay South Indian Food,New Delhi,Tagore Garden,77.1113549,28.6528574,South Indian,250.0,No,No,No,1,0.0,White,Not rated,2
6845,Punjab Grill,New Delhi,Tagore Garden,77.1065034,28.6422159,North Indian,1600.0,Yes,Yes,No,3,4.3,Green,Very Good,1252
6846,Insomnia - Taj Vivanta,New Delhi,"Taj Vivanta, Khan Market",77.2294337,28.6012192,"Italian, Continental, Finger Food",3000.0,Yes,No,No,4,3.3,Orange,Average,50
6847,Larry's China - Taj Vivanta,New Delhi,"Taj Vivanta, Khan Market",77.2294235,28.6011707,Chinese,3200.0,Yes,No,No,4,3.7,Yellow,Good,147
6848,Yellow Brick Road - Taj Vivanta,New Delhi,"Taj Vivanta, Khan Market",77.2294235,28.6011707,"Continental, North Indian, South Indian, Italian",2500.0,No,No,No,4,3.9,Yellow,Good,821
6849,English Tadka,New Delhi,"TDI Mall, Rajouri Garden",77.1212744,28.6523425,"North Indian, European",800.0,Yes,No,No,2,3.3,Orange,Average,152
6850,Burger King,New Delhi,"TDI Mall, Rajouri Garden",77.1206821,28.6507962,"Burger, Fast Food",500.0,No,Yes,No,2,3.6,Yellow,Good,186
6851,Pizza Hut,New Delhi,"TDI Mall, Rajouri Garden",77.1207398,28.6507574,"Italian, Pizza, Fast Food",1000.0,No,Yes,No,3,3.6,Yellow,Good,141
6852,Cake Shop - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.195866,28.596981,"Bakery, Desserts",500.0,No,No,No,2,3.1,Orange,Average,26
6853,Samavar - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.195892,28.597062,"Continental, North Indian, Chinese",2200.0,Yes,No,No,4,3.2,Orange,Average,48
6854,Tea Lounge - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.1960071,28.5969975,Cafe,1600.0,No,No,No,3,3.2,Orange,Average,18
6855,Frontier - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.1956478,28.5966943,"North Indian, Mughlai",3600.0,Yes,No,No,4,3.7,Yellow,Good,101
6856,The Oudh - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.1958724,28.5963125,North Indian,3700.0,Yes,No,No,4,3.6,Yellow,Good,100
6857,Zerruco - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.1962398,28.598181,"Mediterranean, Italian",2500.0,Yes,No,No,4,4.4,Green,Very Good,609
6858,The Claridges Garden -The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2169361,28.60016,"Cafe, American, Tea",2000.0,No,No,No,4,3.1,Orange,Average,5
6859,Aura - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2169659,28.6001706,Continental,4100.0,No,No,No,4,3.5,Yellow,Good,42
6860,Dhaba - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2168724,28.6001728,North Indian,4300.0,Yes,No,No,4,3.9,Yellow,Good,548
6861,Jade - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2168963,28.6001953,Chinese,5000.0,Yes,No,No,4,3.8,Yellow,Good,134
6862,Pickwicks - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2168839,28.6001694,"European, Continental",3600.0,Yes,No,No,4,3.7,Yellow,Good,139
6863,Ye Old Bakery - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2169297,28.6001541,"Bakery, Desserts",1000.0,No,No,No,3,3.7,Yellow,Good,65
6864,Sevilla - The Claridges,New Delhi,"The Claridges, Aurangzeb Road",77.2168927,28.6001767,"Spanish, Italian",4500.0,Yes,No,No,4,4.3,Green,Very Good,800
6865,GBar - The Grand New Delhi,New Delhi,"The Grand New Delhi, Vasant Kunj",77.15246,28.538993,"American, Finger Food",2650.0,Yes,No,No,4,3.3,Orange,Average,145
6866,Cascades - The Grand New Delhi,New Delhi,"The Grand New Delhi, Vasant Kunj",77.15246,28.538993,"North Indian, Continental, Asian",3200.0,Yes,No,No,4,3.6,Yellow,Good,97
6867,1911 Bar - The Imperial,New Delhi,"The Imperial, Janpath",77.218185,28.625443,"Finger Food, European",2000.0,Yes,No,No,4,3.2,Orange,Average,10
6868,Nostalgia at 1911 Brasserie - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,"European, Continental",6000.0,Yes,No,No,4,3.2,Orange,Average,12
6869,Patiala Peg - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,Finger Food,3000.0,Yes,No,No,4,3.3,Orange,Average,25
6870,1911 - The Imperial,New Delhi,"The Imperial, Janpath",77.218185,28.625443,"North Indian, Chinese, South Indian, Italian",6000.0,Yes,No,No,4,3.9,Yellow,Good,272
6871,Daniell's Tavern - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,North Indian,4000.0,Yes,No,No,4,3.7,Yellow,Good,59
6872,La Baguette - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,"Desserts, Bakery",900.0,No,No,No,2,3.8,Yellow,Good,45
6873,San Gimignano - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,Italian,5000.0,Yes,No,No,4,3.7,Yellow,Good,104
6874,The Atrium - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,"European, Desserts",2500.0,Yes,No,No,4,3.6,Yellow,Good,57
6875,The Spice Route - The Imperial,New Delhi,"The Imperial, Janpath",77.218187,28.625445,"Malaysian, Thai, Kerala, Vietnamese, Sri Lankan",6000.0,Yes,No,No,4,4.0,Green,Very Good,259
6876,Bao Cha,New Delhi,"The India Mall, New Friends Colony",77.26898376,28.56164003,"Chinese, Thai, Asian",1000.0,Yes,Yes,No,3,3.0,Orange,Average,90
6877,Nazeer Delicacies,New Delhi,"The India Mall, New Friends Colony",77.26894453,28.56161147,"North Indian, Mughlai",900.0,Yes,No,No,2,3.3,Orange,Average,21
6878,Open Oven,New Delhi,"The India Mall, New Friends Colony",77.269154,28.567481,"Bakery, Desserts, Fast Food",250.0,No,No,No,1,3.4,Orange,Average,109
6879,Slurp Pasta Express,New Delhi,"The India Mall, New Friends Colony",77.26888552,28.56162678,"Cafe, Fast Food",300.0,No,No,No,1,2.9,Orange,Average,5
6880,Urban Gala,New Delhi,"The India Mall, New Friends Colony",77.26885669,28.56179522,"Chinese, Cafe",700.0,No,No,No,2,2.8,Orange,Average,19
6881,Shree Rathnam,New Delhi,"The India Mall, New Friends Colony",77.26870917,28.56165594,"South Indian, North Indian, Chinese",800.0,Yes,Yes,No,2,3.5,Yellow,Good,96
6882,Stuffed Kathi Roll,New Delhi,"The India Mall, New Friends Colony",77.2690978,28.5616595,Fast Food,250.0,No,No,No,1,0.0,White,Not rated,1
6883,Subway,New Delhi,"The India Mall, New Friends Colony",77.2685174,28.5614696,"American, Fast Food, Salad, Healthy Food",500.0,No,Yes,No,2,1.9,Red,Poor,146
6884,24/7 Pastry Shop - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.22762946,28.63110267,"Bakery, Desserts",900.0,No,No,No,2,3.3,Orange,Average,46
6885,Le Petit Cafe - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.22762745,28.63113239,Cafe,1600.0,Yes,No,No,3,3.2,Orange,Average,31
6886,The Grill Room - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.227277,28.631407,Continental,4500.0,Yes,No,No,4,3.4,Orange,Average,51
6887,24/7 Bar- The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.227277,28.631407,Finger Food,3000.0,No,No,No,4,3.5,Yellow,Good,45
6888,24/7 Restaurant - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.22756944,28.63148611,"Continental, North Indian, Italian, Asian",5100.0,Yes,No,No,4,3.7,Yellow,Good,419
6889,Baluchi - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.22764019,28.63120891,"Mughlai, North Indian, South Indian",4500.0,Yes,No,No,4,3.9,Yellow,Good,265
6890,Kitty Su - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.228133,28.6317423,Finger Food,5000.0,No,No,No,4,3.7,Yellow,Good,747
6891,Woks - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.227277,28.631407,"Chinese, Seafood",4500.0,Yes,No,No,4,3.6,Yellow,Good,62
6892,CafÌ© Knosh - The Leela Ambience Convention Hotel,New Delhi,The Leela Ambience Convention Hotel,77.30317778,28.66113333,"North Indian, Italian",2700.0,Yes,No,No,4,3.9,Yellow,Good,186
6893,Cherry Bar - The Leela Ambience Convention Hotel,New Delhi,The Leela Ambience Convention Hotel,77.30317778,28.66113333,Finger Food,2650.0,Yes,No,No,4,3.6,Yellow,Good,48
6894,Mei Kun - The Leela Ambience Convention Hotel,New Delhi,The Leela Ambience Convention Hotel,77.30317778,28.66113333,Thai,3500.0,Yes,No,No,4,3.6,Yellow,Good,42
6895,Dilli 32 - The Leela Ambience Convention Hotel,New Delhi,The Leela Ambience Convention Hotel,77.30317778,28.66113333,North Indian,3500.0,Yes,No,No,4,4.0,Green,Very Good,184
6896,Jamavar - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1889269,28.5794095,"North Indian, Mughlai",4000.0,Yes,No,No,4,3.9,Yellow,Good,241
6897,Le Cirque - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1889752,28.5793901,"French, Italian",5000.0,Yes,No,No,4,3.8,Yellow,Good,199
6898,MEGU - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1889651,28.5794009,"Japanese, Sushi",5500.0,Yes,No,No,4,3.9,Yellow,Good,178
6899,The Library - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1885648,28.5802165,"Italian, Continental",3500.0,No,No,No,4,3.7,Yellow,Good,59
6900,The Lobby Lounge - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1890039,28.5793611,"Cafe, Continental",2000.0,No,No,No,4,3.6,Yellow,Good,32
6901,The Lodhi Bakery - The Lodhi,New Delhi,"The Lodhi, Lodhi Road",77.238056,28.592135,"Bakery, Desserts",400.0,No,No,No,1,2.9,Orange,Average,4
6902,Elan - The Lodhi,New Delhi,"The Lodhi, Lodhi Road",77.238315,28.5921591,"North Indian, Continental, Italian",3000.0,Yes,No,No,4,3.8,Yellow,Good,185
6903,Agni - The Park,New Delhi,"The Park, Connaught Place",77.21734352,28.62098574,"Mughlai, Italian, Finger Food, Middle Eastern",3000.0,Yes,No,No,4,3.3,Orange,Average,199
6904,Mist - The Park,New Delhi,"The Park, Connaught Place",77.21736733,28.62098721,"Continental, Italian, American, North Indian",3500.0,Yes,No,No,4,3.3,Orange,Average,169
6905,Aqua - The Park,New Delhi,"The Park, Connaught Place",77.216002,28.628885,"Continental, Italian, Mediterranean",4500.0,Yes,No,No,4,3.8,Yellow,Good,773
6906,Atrium Bar  & Lounge - The Suryaa New Delhi,New Delhi,"The Suryaa New Delhi, New Friends Colony",77.26953889,28.56109444,Finger Food,3000.0,Yes,No,No,4,3.1,Orange,Average,26
6907,French Crust - The Suryaa New Delhi,New Delhi,"The Suryaa New Delhi, New Friends Colony",77.26953889,28.56109444,"Cafe, Bakery",900.0,No,No,No,2,3.3,Orange,Average,19
6908,Club BW - The Suryaa New Delhi,New Delhi,"The Suryaa New Delhi, New Friends Colony",77.269656,28.561179,"Finger Food, Continental, Italian, Chinese",4400.0,No,No,No,4,3.6,Yellow,Good,90
6909,Sampan - The Suryaa New Delhi,New Delhi,"The Suryaa New Delhi, New Friends Colony",77.269618,28.561053,"Thai, Chinese, Japanese",2500.0,Yes,No,No,4,3.7,Yellow,Good,111
6910,The Grill Room - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2241228,28.6051535,"Mediterranean, European",5000.0,No,No,No,4,3.1,Orange,Average,15
6911,Emperor's Lounge - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2241405,28.6051689,Cafe,2500.0,No,No,No,4,3.8,Yellow,Good,79
6912,Machan - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2241369,28.6051648,"North Indian, European, Continental",5000.0,No,No,No,4,3.9,Yellow,Good,696
6913,Ricks Bar - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.22273611,28.60440165,"Malaysian, Thai",4200.0,Yes,No,No,4,3.6,Yellow,Good,64
6914,Wasabi by Morimoto - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2243039,28.6052532,"Japanese, Sushi",6000.0,Yes,No,No,4,3.9,Yellow,Good,183
6915,House of Ming - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2246182,28.6051487,Chinese,5500.0,Yes,No,No,4,4.0,Green,Very Good,398
6916,Varq - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2241401,28.605189,"Seafood, North Indian",4500.0,Yes,No,No,4,4.2,Green,Very Good,541
6917,Capital Kitchen - Taj Palace Hotel,New Delhi,"The Taj Palace Hotel, Chanakyapuri",77.1701408,28.5950782,"North Indian, European, Asian",2000.0,Yes,No,No,4,3.7,Yellow,Good,42
6918,Spicy Duck - Taj Palace Hotel,New Delhi,"The Taj Palace Hotel, Chanakyapuri",77.1702198,28.5948008,Asian,4000.0,Yes,No,No,4,3.5,Yellow,Good,24
